state,election_date,jurisdiction,county_name,precinct_name,name,address,polling_location_type
AR,2012-11-06,county,,103,St. Theresa's Catholic Church,6219 Baseline Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Bear Creek West,De Queen Community Bldg. Herman Dierks Park,  AR 0,polling_location
AR,2012-11-06,county,,De Queen East,De Queen Community Bldg. Herman Dierks Park,  AR 0,polling_location
AR,2012-11-06,county,,81,LR Fire Station #18,11500 Mabelvale West Little Rock AR 0,polling_location
AR,2012-11-06,county,,51,NLR High School/East Campus,2400 Lakeview N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,79,Henderson UMC,13000 W. Baseline Rd Little Rock AR 0,polling_location
AR,2012-11-06,county,,80,Henderson UMC,13000 W. Baseline Rd Little Rock AR 0,polling_location
AR,2012-11-06,county,,77,The Church at Rock Creek,11500 West 36th Little Rock AR 0,polling_location
AR,2012-11-06,county,,78,The Church at Rock Creek,11500 West 36th Little Rock AR 0,polling_location
AR,2012-11-06,county,,7C,Lake Hamilton Fire Dept (290),1111 hwy 290 Hot Springs AR 0,polling_location
AR,2012-11-06,county,,50,Central Baptist Church,5200 Fairway Ave. N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,75,Immanuel Baptist Church,501 North Shackleford Rd Little Rock AR 0,polling_location
AR,2012-11-06,county,,Blackfish,Shell Lake Baptist Church,261 HWY 149 Heth AR 72346,polling_location
AR,2012-11-06,county,,Heth,Shell Lake Baptist Church,261 HWY 149 Heth AR 72346,polling_location
AR,2012-11-06,county,,73,Parkway Place Baptist Church,300 Parkway Place Little Rock AR 0,polling_location
AR,2012-11-06,county,,76,Parkway Place Baptist Church,300 Parkway Place Little Rock AR 0,polling_location
AR,2012-11-06,county,,71,Pulaski Academy,12301 Hinson Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,74,Pulaski Academy,12301 Hinson Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Poff,Prim Fire Station,4119 Prim Road Prim AR 72130,polling_location
AR,2012-11-06,county,,Sugar Camp,Prim Fire Station,4119 Prim Road Prim AR 72130,polling_location
AR,2012-11-06,county,,70,Pleasant Valley Church of Christ,10900 Rodney Parham Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,72,Pleasant Valley Church of Christ,10900 Rodney Parham Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,69,Little Rock First Baptist Church,62 Pleasant Valley Dr. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Midway,Taylor's Chapel Baptist Church,29966 Highway 67 Malvern AR 72104,polling_location
AR,2012-11-06,county,,68,Chenal Valley Baptist Church,1800 Rahling Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,67,Temple B'nai Israel,3700 N. Rodney Parham Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,Ouachita,Donaldson Missionary Baptist Church,609 Bryant Drive Donaldson AR 719405,polling_location
AR,2012-11-06,county,,Rock Roe,Roe Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Roe City,Roe Community Center,  AR 0,polling_location
AR,2012-11-06,county,,Hindman,Rayman Fire Station #2,  AR 0,polling_location
AR,2012-11-06,county,,Pine Ridge,Rayman Fire Station #2,  AR 0,polling_location
AR,2012-11-06,county,,Raymond Township,Rayman Fire Station #2,  AR 0,polling_location
AR,2012-11-06,county,,Grubbs,Grubbs Community Center,  AR 0,polling_location
AR,2012-11-06,county,,20,Mountainside Church,301 Elcano Drive HSV AR 71909,polling_location
AR,2012-11-06,county,,Cypress Ridge,Cypress Region- Fire Station 05,1 Fire Station Road Cypress AR 72173,polling_location
AR,2012-11-06,county,,Bear Creek East,Cossatot Fire Dept. Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,Saline West,Cossatot Fire Dept. Fire Station,  AR 0,polling_location
AR,2012-11-06,county,,18,Johnson St Church of Christ,101 Johnson Street Benton AR 72015,polling_location
AR,2012-11-06,county,,17,Bob Herzfeld Memorial Library,1800 Smithers Drive Benton AR 72015,polling_location
AR,2012-11-06,county,,320,Trinity Lutheran Church,4200 Old Warren Rd  AR 0,polling_location
AR,2012-11-06,county,,328,Trinity Lutheran Church,4200 Old Warren Rd  AR 0,polling_location
AR,2012-11-06,county,,16,Haskell Fire Station,2520 Highway 229 Benton AR 72015,polling_location
AR,2012-11-06,county,,15,Centerpoint Church,20383 Highway I-30 Benton AR 72015,polling_location
AR,2012-11-06,county,,Swifton,Swifton Community Center,106 Main Street Swifton AR 724705,polling_location
AR,2012-11-06,county,,14,First Southern Baptist Church,604 South Reynolds Road Bryant AR 72022,polling_location
AR,2012-11-06,county,,Ward 2,First Assembly of God,915 U.S. Highway 425 North Monticello AR 71655,polling_location
AR,2012-11-06,county,,13,First Pentecostal Church,4200 Highway 5 North Bryant AR 72022,polling_location
AR,2012-11-06,county,,9-3I,Mansfield City Hall,200 North Sebascott Avenue Mansfield AR 72944,polling_location
AR,2012-11-06,county,,9-3J,Mansfield City Hall,200 North Sebascott Avenue Mansfield AR 72944,polling_location
AR,2012-11-06,county,,Caney,Mt. Tabor Church,58 Old Mt. Tabor Rd Glendwood AR 71943,polling_location
AR,2012-11-06,county,,Center,Lake Ouachita Baptist Church,3586 Hwy 270 E Mount Ida AR 71957,polling_location
AR,2012-11-06,county,,11,"First Bap, Family Life Center",211 South market Benton AR 72015,polling_location
AR,2012-11-06,county,,Jerome,Jerome Community Building,179 North Louisiana Dermott AR 71638,polling_location
AR,2012-11-06,county,,10,Fairplay Baptist Church,8516 Fairplay Road Benton AR 72015,polling_location
AR,2012-11-06,county,,35,The Venue at Chapel Hill,1409 Madden Rd. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,New Glaise,Possum Grape Church of Christ,  AR 0,polling_location
AR,2012-11-06,county,,Old Glaise,Possum Grape Church of Christ,  AR 0,polling_location
AR,2012-11-06,county,,Olyphant,Possum Grape Church of Christ,  AR 0,polling_location
AR,2012-11-06,county,,34,St. Jude the Apostle Catholic Church,2403 McArthur Dr. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,49,Sherwood Youth Center,508 Sherwood Ave. Sherwood AR 0,polling_location
AR,2012-11-06,county,,9-1M,Milltown-Washburn Rural Fire Department,6573 East Highway 252 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-1N,Milltown-Washburn Rural Fire Department,6573 East Highway 252 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-2G,Milltown-Washburn Rural Fire Department,6573 East Highway 252 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,9-2I,Milltown-Washburn Rural Fire Department,6573 East Highway 252 Greenwood AR 72936,polling_location
AR,2012-11-06,county,,48,Harris Elementary School,4424 Hwy 161 North N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,121,Geyer Springs UMC,5500 Geyer Springs Rd. Little Rock AR 0,polling_location
AR,2012-11-06,county,,21 - Portland City,Portland City Hall,304 North Railroad Street Portland AR 71633,polling_location
AR,2012-11-06,county,,22 - Portland Rural,Portland City Hall,304 North Railroad Street Portland AR 71633,polling_location
AR,2012-11-06,county,,7,Congo Road Baptist Church,7193 Congo Road Benton AR 72019,polling_location
AR,2012-11-06,county,,Cache,Clarendon Executive Building,Madison St Clarendon AR 72029,polling_location
AR,2012-11-06,county,,Clarendon Ward 1,Clarendon Executive Building,Madison St Clarendon AR 72029,polling_location
AR,2012-11-06,county,,Keevil,Clarendon Executive Building,Madison St Clarendon AR 72029,polling_location
AR,2012-11-06,county,,Beedeville,Beedeville Church of Christ,  AR 0,polling_location
AR,2012-11-06,county,,Gourdneck Citizenship,Beedeville Church of Christ,  AR 0,polling_location
AR,2012-11-06,county,,5,Calvary Baptist Church,612 Valley View Benton AR 72019,polling_location
AR,2012-11-06,county,,Wilburn,Wilburn Fire Station,5 Taylor Lane Wilburn AR 72179,polling_location
AR,2012-11-06,county,,27,McArthur Assembly of God Church,3501 John Harden Dr. Jacksonville AR 0,polling_location
AR,2012-11-06,county,,Springhill,SPRINGHILL FIRE STATION, SPRINGHILL AR 0,polling_location
AR,2012-11-06,county,,3,Bauxite City Hall,6005 Stanley Circle Bauxite AR 720105,polling_location
AR,2012-11-06,county,,44,Indianhead Lake Baptist Church,8601 Indianhead  Dr. Sherwood AR 0,polling_location
AR,2012-11-06,county,,50,Etowah Fire Station,4675 West Highway 136 Etowah AR 72428,polling_location
AR,2012-11-06,county,,50A,Etowah Fire Station,4675 West Highway 136 Etowah AR 72428,polling_location
AR,2012-11-06,county,,47,Dyess Community Center,101 East 4th Street Dyess AR 72330,polling_location
AR,2012-11-06,county,,48,Dyess Community Center,101 East 4th Street Dyess AR 72330,polling_location
AR,2012-11-06,county,,10H,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,10J,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,10K,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,10M,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12E,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12J,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,12P,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,3A,National Park Community College,101 College Dr Hot Springs AR 0,polling_location
AR,2012-11-06,county,,23,Crestwood Elementary School,1901 Crestwood Rd. N. Little Rock AR 0,polling_location
AR,2012-11-06,county,,44,Joiner City Hall,209 North Highway 61 Joiner AR 72350,polling_location
AR,2012-11-06,county,,45,Joiner City Hall,209 North Highway 61 Joiner AR 72350,polling_location
AR,2012-11-06,county,,9-1F,"First Southern Baptist, Central City",12 West Central Avenue Central City AR 729405,polling_location
AR,2012-11-06,county,,9-1G,"First Southern Baptist, Central City",12 West Central Avenue Central City AR 729405,polling_location
AR,2012-11-06,county,,9-1H,"First Southern Baptist, Central City",12 West Central Avenue Central City AR 729405,polling_location
AR,2012-11-06,county,,Marion N - Box 2,Rose Hill Baptist Church,2130 Highway 35 West Monticello AR 71655,polling_location
AR,2012-11-06,county,,21,Park Hill Christian Church,4400 JFK Blvd. N. Little Rock AR 72116,polling_location
AR,2012-11-06,county,,36,Keiser First Baptist Church,210 East Main Street Keiser AR 723505,polling_location
AR,2012-11-06,county,,37-1,Keiser First Baptist Church,210 East Main Street Keiser AR 723505,polling_location
AR,2012-11-06,county,,37-2,Keiser First Baptist Church,210 East Main Street Keiser AR 723505,polling_location
AR,2012-11-06,county,,11-04,Lonerock Baptist Church,6481 Hwy 177 S Jordan AR 0,polling_location
AR,2012-11-06,county,,118,Dunbar Recreation Center,1001 W. 16th St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,20,Lakewood UMC,1922 Topf Rd. N. Little Rock AR 72116,polling_location
AR,2012-11-06,county,,12A,Mountain Pine School,710 Blakely Dam Rd Mt. Pine AR 0,polling_location
AR,2012-11-06,county,,12B,Mountain Pine School,710 Blakely Dam Rd Mt. Pine AR 0,polling_location
AR,2012-11-06,county,,19,North Heights Recreation Center,4801 Allen St. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,O'Kean,O'Kean Community Building,224 Main St Extended O'Kean AR 0,polling_location
AR,2012-11-06,county,,Wiley,O'Kean Community Building,224 Main St Extended O'Kean AR 0,polling_location
AR,2012-11-06,county,,South Lebanon,Pleasant Ridge Baptist Church,108 Pleasant Ridge Road Poughkeepsie AR 72569,polling_location
AR,2012-11-06,county,,Little Black,Maynard Fire Station,474 HWY 328W Maynard AR 0,polling_location
AR,2012-11-06,county,,Richardson,Maynard Fire Station,474 HWY 328W Maynard AR 0,polling_location
AR,2012-11-06,county,,Siloam,Maynard Fire Station,474 HWY 328W Maynard AR 0,polling_location
AR,2012-11-06,county,,Janes Creek,Ravenden Springs Fire Station,143 Upper Janes Creek Ravenden Springs AR 0,polling_location
AR,2012-11-06,county,,2,Balboa Baptist Church,415 Ponce De Leon HSV AR 71909,polling_location
AR,2012-11-06,county,,15,Greater New Bibleway Church,1217 W. 22nd Street N. Little Rock AR 72114,polling_location
AR,2012-11-06,county,,Foster,Oak Grove Baptist Church,3715 HWY 251 Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Ingram,Oak Grove Baptist Church,3715 HWY 251 Pocahantas AR 0,polling_location
AR,2012-11-06,county,,11A,Rock Springs Baptist Church,1626 Rock Springs Rd Jessieville AR 0,polling_location
AR,2012-11-06,county,,11B,Rock Springs Baptist Church,1626 Rock Springs Rd Jessieville AR 0,polling_location
AR,2012-11-06,county,,11C,Rock Springs Baptist Church,1626 Rock Springs Rd Jessieville AR 0,polling_location
AR,2012-11-06,county,,21,Manila Depot Center,103 South Dewey Street Manila AR 72442,polling_location
AR,2012-11-06,county,,22,Manila Depot Center,103 South Dewey Street Manila AR 72442,polling_location
AR,2012-11-06,county,,23,Manila Depot Center,103 South Dewey Street Manila AR 72442,polling_location
AR,2012-11-06,county,,24,Manila Depot Center,103 South Dewey Street Manila AR 72442,polling_location
AR,2012-11-06,county,,25,Manila Depot Center,103 South Dewey Street Manila AR 72442,polling_location
AR,2012-11-06,county,,Elevenpoint,Gravesville Church,9070 HWY 90W Pocahantas AR 0,polling_location
AR,2012-11-06,county,,11,Graves Memorial Baptist Church,4617 Oak Grove Rd. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,12,Graves Memorial Baptist Church,4617 Oak Grove Rd. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,West Sullivan,Sidney Community Center,246 ARK 58 St Sidney AR 0,polling_location
AR,2012-11-06,county,,10,Levy Baptist Church,3501 Pike Ave. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,6,Immaculate Heart of Mary,7025 Jasna Gora Dr. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,7,Immaculate Heart of Mary,7025 Jasna Gora Dr. N. Little Rock AR 72118,polling_location
AR,2012-11-06,county,,15 - Mt. Zion,Mt. Zion Church,1371 Ashley 25 Hamburg AR 71646,polling_location
AR,2012-11-06,county,,Bristow,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Demun Rural,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Shiloh,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Ward 1,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Ward 2,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,Ward 3,Randolph County Development Center-Black River Technical College,1410 HWY 304E Pocahantas AR 0,polling_location
AR,2012-11-06,county,,12-02,Bethany Baptist Church,543 Bethany Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,12-01,Gosnell Community Center,201 South Airbase Highway Blytheville AR 72315,polling_location
AR,2012-11-06,county,,134,Nathaniel Hill Community Complex,2500 E. 6th St. Little Rock AR 0,polling_location
AR,2012-11-06,county,,10,Armorel School,4539 North Street Highway 137 Blytheville AR 72315,polling_location
AR,2012-11-06,county,,Coin,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Green Forest Ward 1,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Green Forest Ward 2,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Long Creek,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Ne Hickory,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Nw Hickory,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Sw & Se Hickory,Green Forest United Methodist Church,903 E. Main Green Forest AR 000AR,polling_location
AR,2012-11-06,county,,Bat-Batson,Batson Baptist Church,4920 CR 4160  AR 0,polling_location
AR,2012-11-06,county,,132,New Haven UMC,26616 Hwy 365 South Hensley AR 0,polling_location
AR,2012-11-06,county,,6,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-01,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-02,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-03,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-04,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-05,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-06,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-07,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-08,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-09,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-10,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-11,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,02-13,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
AR,2012-11-06,county,,07A,No 10th St Baptist Recreation Building,531 No 10th Street Blytheville AR 72315,polling_location
